,match_id,victor_team,radiant_team,dire_team
4787,4924528895,Radiant,3-89-62-33-19,42-25-96-86-68
4788,4927642542,Radiant,1-121-106-2-119,25-3-8-94-16
4789,4927001978,Radiant,90-52-5-57-89,73-68-42-69-86
4790,4911054434,Dire,66-121-120-106-8,20-4-23-119-38
4791,4933562164,Radiant,106-37-71-99-22,121-18-38-27-76
4792,4935928581,Radiant,45-57-41-5-3,87-76-2-25-15
4793,4922625659,Dire,85-76-27-129-42,20-45-89-100-14
4794,4930826182,Radiant,86-23-76-68-18,52-106-16-40-30
4795,4912299898,Radiant,106-89-66-107-55,42-98-78-25-68
4796,4915591280,Dire,101-39-99-20-54,10-96-102-86-17
4797,4935245631,Radiant,111-63-79-94-96,16-10-85-17-25
4798,4934489455,Radiant,44-86-32-21-121,7-54-22-58-68
4799,4924257588,Dire,30-74-2-107-18,17-42-81-66-25
4800,4937542424,Radiant,27-96-70-121-12,119-85-29-39-6
4801,4913873587,Radiant,21-25-83-93-129,95-16-23-86-66
4802,4918291977,Radiant,81-94-16-5-27,106-19-66-101-42
4803,4908132922,Dire,76-25-111-42-29,8-52-98-107-121
4804,4908217666,Dire,86-64-129-23-63,52-50-104-83-27
4805,4893349765,Radiant,111-1-50-88-55,119-18-21-16-121
4806,4904838051,Radiant,85-10-110-29-52,19-53-73-95-86
4807,4885341636,Dire,66-1-107-46-23,37-121-57-106-109
4808,4885157301,Dire,106-70-23-112-16,54-59-37-42-121
4809,4930805159,Dire,95-39-7-37-53,21-96-79-25-44
4810,4916444254,Dire,8-121-101-69-76,42-129-88-34-57
4811,4934153669,Radiant,60-31-35-6-32,111-14-52-107-120
4812,4892241627,Dire,26-121-106-8-2,10-50-129-27-100
4813,4914126691,Dire,3-1-96-86-106,95-17-57-27-85
4814,4892205308,Dire,120-76-54-3-58,121-18-129-5-43
4815,4937443439,Dire,86-23-93-121-76,97-106-96-3-44
4816,4913859737,Dire,106-52-47-19-121,8-43-129-79-3
4817,4910404920,Radiant,106-114-42-111-52,1-23-21-86-68
4818,4913588985,Radiant,70-25-33-89-121,94-29-86-58-42
4819,4885618759,Radiant,66-36-83-82-101,25-85-23-42-54
4820,4899678604,Dire,75-10-88-2-54,12-121-106-38-71
4821,4940046554,Radiant,80-104-93-5-75,9-3-11-58-18
4822,4908377042,Radiant,8-106-38-97-79,64-2-83-93-52
4823,4928109841,Dire,72-91-27-2-82,53-54-71-50-68
4824,4933373316,Dire,20-80-86-15-38,112-25-29-93-23
4825,4937015354,Radiant,121-25-33-38-18,75-53-42-79-21
4826,4906710051,Radiant,83-27-76-104-106,50-121-129-25-89
4827,4892406145,Radiant,99-71-86-73-76,66-18-52-107-57
4828,4934335404,Dire,106-18-55-71-111,20-11-93-119-129
4829,4909880558,Dire,86-44-106-2-27,52-8-88-53-50
4830,4925450824,Dire,83-49-73-79-97,18-85-17-71-25
4831,4921794503,Dire,96-52-112-114-30,76-33-129-103-95
4832,4926877253,Dire,46-27-52-96-84,38-68-25-75-42
4833,4923777696,Radiant,18-129-19-33-3,42-76-96-37-21
4834,4925748555,Radiant,52-5-113-79-8,95-85-21-69-119
4835,4891466267,Dire,64-9-65-46-19,11-6-39-86-102
4836,4926940388,Dire,112-8-99-7-98,84-65-72-15-91
4837,4918553510,Dire,42-21-111-129-27,96-25-106-8-30
4838,4900776413,Dire,43-37-96-33-54,121-42-62-13-52
4839,4929273591,Radiant,1-37-7-23-65,18-121-52-104-68
4840,4916961763,Dire,68-23-84-119-1,5-15-88-55-18
4841,4933065199,Radiant,57-52-83-8-27,106-110-101-14-43
4842,4906582795,Dire,121-76-42-79-69,17-27-29-37-89
4843,4920264101,Dire,73-23-96-25-79,87-18-129-86-114
4844,4938857478,Dire,73-68-96-41-86,79-106-20-27-89
4845,4917955296,Radiant,17-6-29-27-85,106-93-110-103-57
4846,4932864683,Radiant,96-17-86-42-66,18-16-74-100-5
4847,4933269785,Dire,52-79-23-86-96,121-8-25-71-97
4848,4926939050,Dire,121-49-129-42-102,88-60-93-106-37
4849,4908551332,Dire,8-25-96-71-114,37-27-65-106-113
4850,4922040718,Radiant,71-102-65-17-10,14-81-68-16-106
4851,4917275146,Dire,65-26-129-76-54,96-80-75-5-3
4852,4900655165,Radiant,68-71-25-55-1,57-120-113-42-27
4853,4930094248,Radiant,93-8-111-86-29,112-73-70-119-129
4854,4926042604,Radiant,85-16-42-52-74,68-15-81-7-25
4855,4916819719,Dire,106-104-94-79-111,31-76-121-129-8
4856,4910500982,Dire,54-110-2-106-37,16-120-10-52-79
4857,4891159360,Radiant,68-107-42-106-38,17-71-8-111-53
4858,4916612103,Radiant,12-99-107-81-37,69-8-85-121-19
4859,4934932773,Radiant,76-101-121-104-8,45-25-23-84-95
4860,4887443455,Radiant,94-102-26-21-114,74-18-75-107-96
4861,4939424365,Radiant,84-89-119-52-28,53-68-71-81-50
4862,4903547545,Radiant,33-52-8-38-66,96-10-86-106-64
4863,4897970627,Dire,33-52-19-65-106,88-119-73-104-93
4864,4935474285,Dire,27-114-44-79-97,29-86-19-10-68
4865,4930587110,Radiant,106-37-19-1-97,42-29-68-100-52
4866,4890149021,Radiant,97-106-73-19-5,85-18-57-43-86
4867,4937665818,Dire,53-50-102-7-1,79-39-16-64-12
4868,4897929043,Radiant,86-37-76-42-96,57-79-45-3-95
4869,4939567188,Radiant,97-50-110-27-95,31-106-98-33-63
4870,4890803314,Dire,30-73-36-106-86,17-71-42-112-96
4871,4899720973,Dire,10-75-17-98-16,26-52-18-86-57
4872,4924060273,Radiant,97-7-23-68-42,103-25-29-33-6
4873,4933482162,Radiant,30-27-96-19-113,85-17-79-18-129
4874,4926130217,Dire,62-8-71-11-87,89-25-3-42-52
4875,4928773414,Radiant,23-86-8-53-76,85-5-56-16-17
4876,4912445729,Radiant,111-16-95-86-56,41-42-25-110-52
4877,4891586397,Radiant,71-45-37-93-16,10-103-78-65-50
4878,4940770918,Radiant,119-37-1-21-96,86-16-106-121-54
4879,4925701385,Radiant,112-76-9-88-28,79-23-8-110-97
4880,4892915690,Dire,79-100-1-98-45,25-111-16-73-42
4881,4931731411,Radiant,96-114-113-102-68,19-110-42-35-37
4882,4927405757,Radiant,84-17-10-78-119,111-11-18-27-99
4883,4925688400,Dire,86-23-72-96-91,58-30-17-119-8
4884,4933059997,Radiant,71-58-95-5-23,21-111-2-106-86
4885,4911449885,Dire,65-106-52-19-12,23-86-8-96-31
4886,4931331551,Dire,76-111-42-86-96,98-97-17-121-8
4887,4925812103,Dire,21-52-121-7-44,111-61-8-19-86
4888,4913873855,Dire,37-69-71-23-10,99-17-2-86-57
4889,4908063281,Radiant,99-21-29-86-79,18-111-43-25-2
4890,4934166830,Radiant,110-96-75-54-21,111-8-120-26-74
4891,4894468948,Radiant,7-21-96-68-18,19-114-91-40-72
4892,4930598292,Dire,68-19-8-86-120,107-111-17-40-106
4893,4892423570,Radiant,121-52-16-53-18,111-97-19-8-94
4894,4913480028,Radiant,103-17-57-86-93,52-50-2-79-42
4895,4902464697,Radiant,27-76-16-18-68,111-87-25-29-95
4896,4899849741,Radiant,112-119-120-49-8,107-5-17-41-38
4897,4926316337,Radiant,26-5-129-45-54,52-8-97-86-121
4898,4913340274,Dire,103-114-13-33-6,55-51-42-49-121
4899,4925891067,Radiant,58-68-17-97-8,79-94-4-65-26
4900,4939229287,Radiant,17-52-6-91-103,44-38-106-27-121
4901,4914216520,Dire,120-17-12-21-112,119-18-68-74-53
4902,4902576643,Radiant,37-67-25-76-88,95-39-57-121-5
4903,4898352759,Dire,68-52-88-10-55,1-2-27-101-106
4904,4936561455,Dire,37-96-23-88-109,36-25-102-60-93
4905,4913653369,Dire,79-8-129-110-49,111-16-17-100-44
4906,4939652119,Dire,37-10-60-33-106,97-50-96-27-44
4907,4904924732,Radiant,18-33-96-76-50,112-71-113-106-55
4908,4914155727,Dire,65-86-8-39-121,71-99-49-66-10
4909,4913748022,Radiant,96-106-10-3-86,42-9-19-71-68
4910,4885151377,Radiant,36-21-83-119-114,2-74-8-28-121
4911,4893210050,Dire,37-119-69-93-106,121-71-55-94-54
4912,4929788124,Dire,12-5-17-71-25,107-121-69-21-10
4913,4921833557,Dire,93-74-2-52-79,3-45-84-86-48
4914,4913881105,Radiant,18-104-66-86-39,5-106-82-108-7
4915,4899031001,Dire,65-39-91-121-72,17-110-7-8-83
4916,4931125527,Dire,19-87-39-99-63,25-17-2-85-14
4917,4935468196,Radiant,37-106-129-107-1,16-13-3-91-72
4918,4891888089,Dire,121-18-98-86-60,26-5-57-93-61
4919,4916620174,Radiant,101-34-70-2-37,84-36-18-50-99
4920,4910737410,Radiant,25-16-93-120-37,86-92-6-96-107
4921,4910178460,Dire,19-30-97-61-106,3-2-86-54-52
4922,4938375836,Dire,57-37-34-100-54,74-1-84-71-110
4923,4912328468,Dire,70-74-84-57-5,83-26-106-63-15
4924,4922286138,Dire,119-86-54-104-121,25-37-16-106-94
4925,4928378969,Radiant,121-93-16-100-76,101-112-89-8-29
4926,4909949491,Radiant,37-1-28-25-106,112-7-18-17-23
4927,4932617207,Radiant,121-56-18-129-33,2-5-52-32-54
4928,4885286330,Radiant,78-34-70-87-83,111-129-61-21-95
4929,4928549814,Radiant,79-111-129-74-18,91-65-30-72-106
4930,4931863171,Radiant,3-17-96-25-93,87-52-79-129-18
4931,4891159111,Dire,53-39-54-75-107,27-100-93-106-33
4932,4912769776,Radiant,114-70-129-110-37,88-85-23-44-58
4933,4911573563,Radiant,96-79-102-10-52,119-65-76-8-121
4934,4914199510,Radiant,27-68-17-96-42,21-79-97-19-95
4935,4934419823,Radiant,83-5-106-42-97,100-89-114-55-112
4936,4935288979,Dire,112-64-106-16-114,119-74-58-103-6
4937,4933161069,Dire,111-60-106-71-76,57-79-54-52-30
4938,4898007959,Radiant,29-15-71-37-42,79-25-35-16-70
4939,4916970113,Radiant,27-121-129-95-76,93-75-79-96-37
4940,4892243619,Radiant,83-111-73-43-28,64-96-106-34-79
4941,4914021891,Radiant,106-86-8-121-98,19-88-52-79-53
4942,4935577040,Radiant,64-73-19-71-99,52-11-20-6-84
4943,4940575428,Radiant,47-28-87-7-8,13-100-120-121-56
4944,4926663605,Radiant,73-110-120-112-18,79-63-57-49-86
4945,4910133813,Dire,65-17-42-55-79,63-120-69-5-121
4946,4912322982,Dire,39-8-79-96-21,121-82-54-71-69
4947,4938122641,Radiant,31-106-53-107-1,52-129-37-101-23
4948,4904311356,Dire,41-64-50-98-88,79-106-2-8-86
4949,4912763690,Radiant,5-76-107-93-16,57-18-106-86-33
4950,4936297305,Dire,20-23-110-73-57,7-64-8-114-97
4951,4936424329,Radiant,21-42-75-96-31,51-69-121-74-54
4952,4896277753,Dire,110-13-42-7-5,99-39-19-54-121
4953,4937108203,Radiant,96-91-79-61-52,58-21-6-53-9
4954,4918027481,Radiant,17-27-6-71-38,106-19-33-112-93
4955,4889502467,Radiant,30-98-96-10-86,71-69-121-95-46
4956,4915713475,Radiant,79-23-55-42-30,52-83-46-69-121
4957,4894690855,Dire,68-23-57-71-10,27-53-96-106-8
4958,4934791642,Dire,73-58-20-106-28,121-27-17-95-57
4959,4891821764,Dire,74-64-9-1-14,93-57-75-7-35
4960,4899564616,Dire,52-43-71-79-18,95-13-96-83-5
4961,4918346344,Radiant,86-68-106-57-42,97-95-34-107-5
4962,4889233900,Dire,104-43-54-37-107,76-93-71-68-96
4963,4933322200,Radiant,84-76-60-33-95,44-28-19-100-5
4964,4931532753,Dire,19-18-121-16-35,37-21-96-8-27
4965,4910114716,Dire,99-23-129-25-79,120-3-29-52-114
4966,4933061339,Radiant,79-10-25-76-96,99-5-54-39-86
4967,4934310056,Radiant,98-26-100-25-106,47-46-5-42-107
4968,4910469118,Radiant,76-86-121-18-70,49-7-96-37-114
4969,4931271700,Radiant,42-65-39-100-66,23-68-69-81-103
4970,4910727438,Dire,55-71-26-68-42,16-7-10-37-76
4971,4911771537,Radiant,120-30-57-8-52,1-106-16-33-37
4972,4903717919,Dire,89-16-111-52-15,106-8-55-121-71
4973,4898694845,Radiant,7-1-29-106-68,91-17-72-87-78
4974,4935030658,Radiant,8-97-86-19-68,38-5-17-67-7
4975,4912019876,Dire,95-96-100-113-66,81-76-120-5-86
4976,4930798108,Radiant,27-39-79-99-10,106-86-104-23-37
4977,4912368565,Dire,129-74-27-67-86,47-16-8-75-7
4978,4895967030,Radiant,66-42-35-88-55,68-16-79-106-54
4979,4924287237,Dire,30-7-70-17-8,52-54-83-16-9
4980,4930566400,Radiant,52-106-96-102-76,80-9-57-84-68
4981,4930496794,Radiant,85-17-78-27-6,79-94-96-86-42
4982,4906478321,Dire,61-29-25-85-95,96-113-73-3-30
4983,4923974437,Dire,35-42-96-25-31,19-76-50-85-6
4984,4887372197,Radiant,8-5-69-100-52,25-42-37-121-129
4985,4929299645,Radiant,76-99-21-37-2,8-36-25-87-16
4986,4922822482,Dire,21-38-106-8-37,5-52-16-76-18
4987,4916630399,Radiant,95-100-106-84-3,68-96-73-7-42
4988,4916780285,Dire,55-89-64-25-79,19-53-42-17-68
4989,4902924459,Dire,87-94-95-86-57,79-30-35-96-43
4990,4890686040,Radiant,66-106-121-38-95,97-36-67-19-111
4991,4932319209,Radiant,69-114-7-121-129,42-47-79-96-66
4992,4922019641,Dire,73-8-16-107-37,2-86-83-52-93
4993,4922014034,Dire,97-105-6-83-38,106-99-23-86-64
4994,4917969989,Dire,37-94-25-2-106,53-21-19-86-54
4995,4918210492,Radiant,18-29-17-27-121,42-19-5-94-53
4996,4927909239,Dire,71-121-28-39-8,10-76-68-107-104
4997,4885360118,Radiant,99-6-31-94-27,47-60-7-90-106
4998,4896898794,Radiant,32-23-96-8-121,93-57-37-79-114
4999,4924559119,Dire,95-17-84-86-57,25-15-129-85-106
5000,4897538425,Radiant,5-53-23-41-38,7-74-19-95-79
5001,4912278447,Dire,8-52-121-65-85,41-70-96-86-5
5002,4912150095,Dire,16-93-53-34-37,27-98-74-18-121
5003,4940988871,Dire,87-22-96-79-114,84-45-108-63-86
5004,4892482283,Radiant,2-17-109-86-85,37-60-129-1-49
5005,4906348953,Dire,30-96-86-93-76,27-85-46-29-44
5006,4934962531,Radiant,91-14-40-72-26,68-73-46-55-62
5007,4910603688,Radiant,86-1-96-84-52,7-37-76-15-55
5008,4900597359,Dire,19-112-94-106-55,95-111-71-69-52
5009,4909230233,Dire,100-40-32-69-111,27-79-89-8-2
5010,4931644901,Radiant,95-65-121-16-25,20-49-42-21-53
5011,4879461887,Dire,17-27-96-85-8,82-110-120-95-37
5012,4919856642,Dire,86-114-73-96-121,71-52-30-54-65
5013,4889674865,Radiant,76-112-4-37-96,93-55-71-113-3
5014,4890373782,Dire,87-42-86-74-69,55-106-71-54-64
5015,4917920389,Dire,52-19-21-5-9,30-45-71-106-8
5016,4931986780,Radiant,93-106-37-19-99,85-52-27-73-104
5017,4933267355,Radiant,51-17-38-103-67,25-93-84-79-39
5018,4906597018,Dire,25-96-19-10-102,37-2-26-106-1
5019,4930013418,Radiant,68-46-9-88-129,18-11-5-107-65
5020,4895310107,Dire,57-106-98-91-72,27-88-8-43-58
5021,4913821907,Radiant,25-85-13-33-54,17-79-42-96-68
5022,4889414157,Radiant,87-79-96-10-76,64-42-55-101-16
5023,4913620805,Radiant,30-28-19-17-8,99-37-53-54-121
5024,4911829353,Dire,11-88-55-64-93,50-97-4-106-87
5025,4925807866,Radiant,29-121-76-79-8,95-112-39-38-119
5026,4931184282,Dire,76-85-29-6-27,121-106-25-96-8
5027,4926757484,Radiant,111-28-95-106-79,83-119-17-54-69
5028,4902056634,Dire,79-103-52-96-1,18-121-45-98-71
5029,4939887155,Radiant,97-129-44-79-39,30-86-17-42-96
5030,4931211097,Radiant,5-106-104-94-100,52-8-120-111-121
5031,4899910933,Radiant,8-111-39-55-107,43-50-96-89-16
5032,4889555136,Radiant,37-96-119-76-54,65-5-129-18-46
5033,4887697839,Dire,37-108-111-23-93,5-77-98-107-69
5034,4932241558,Radiant,5-56-8-96-33,110-52-111-10-2
5035,4926433228,Radiant,10-79-23-119-129,50-95-7-82-70
5036,4903243468,Radiant,30-50-110-129-12,10-68-42-96-86
5037,4890125358,Dire,79-86-16-12-17,37-57-39-93-103
5038,4926764966,Dire,23-85-21-41-86,91-72-13-79-45
5039,4926557706,Radiant,12-33-29-52-66,45-42-38-69-75
5040,4901284783,Radiant,18-35-84-71-68,13-5-69-54-121
5041,4895407807,Dire,69-86-39-8-121,68-18-15-83-96
5042,4915882097,Radiant,106-18-49-25-86,7-13-53-78-54
5043,4904559162,Dire,113-68-129-23-19,30-25-96-106-1
5044,4920400818,Dire,72-13-86-2-91,121-8-129-27-73
5045,4912438844,Radiant,86-79-106-97-44,68-13-78-7-18
5046,4889981518,Radiant,121-30-76-95-69,83-68-106-55-41
5047,4908504244,Dire,71-52-17-66-80,96-30-106-72-86
5048,4897942053,Dire,68-80-88-40-18,106-5-69-54-112
5049,4917800107,Radiant,52-26-104-10-71,37-99-86-113-106
5050,4929087027,Radiant,18-106-37-21-71,120-93-121-22-7
5051,4904997288,Dire,30-86-9-120-1,40-71-39-112-95
5052,4917820880,Radiant,57-25-83-93-17,42-68-120-94-7
5053,4892123079,Radiant,96-17-42-32-5,33-111-73-114-29
5054,4911628239,Dire,66-107-106-29-10,96-27-121-93-76
5055,4903376365,Radiant,8-28-121-47-25,129-71-16-34-93
5056,4895561660,Radiant,87-42-35-88-2,69-119-106-95-3
5057,4889995626,Dire,30-81-69-98-71,37-42-80-88-55
5058,4879745507,Dire,66-18-106-61-5,112-7-48-104-91
5059,4885538204,Radiant,60-76-7-121-93,84-96-107-25-10
5060,4910652426,Dire,37-121-38-106-70,79-107-74-18-98
5061,4908593487,Radiant,86-8-2-121-45,96-19-42-68-52
5062,4929058071,Dire,65-23-7-112-103,106-47-121-57-69
5063,4910554694,Dire,76-29-86-42-66,106-37-82-120-16
5064,4887607293,Dire,110-93-36-74-121,129-25-60-37-8
5065,4896667427,Dire,25-76-106-3-29,43-55-121-107-10
5066,4929110257,Dire,29-84-28-35-8,114-47-19-97-86
5067,4923127159,Dire,31-43-79-52-42,41-78-61-86-75
5068,4936204920,Radiant,5-2-25-8-86,88-1-75-69-34
5069,4934301973,Dire,121-37-18-29-21,38-91-71-17-93
5070,4910385150,Dire,104-84-60-4-112,121-76-69-18-57
5071,4935045162,Dire,65-23-10-26-121,17-86-96-103-6
5072,4911865214,Dire,29-19-44-97-121,33-26-96-73-93
5073,4939057055,Radiant,92-19-99-9-84,111-119-109-43-38
5074,4890975618,Dire,86-96-66-11-70,30-13-98-89-33
5075,4914356023,Dire,33-112-60-54-45,37-21-52-18-65
5076,4937661361,Radiant,121-25-74-57-18,8-53-19-97-3
5077,4914576946,Radiant,79-30-75-129-63,121-4-86-38-106
5078,4887506539,Radiant,99-44-84-34-111,64-93-39-83-96
5079,4912188732,Radiant,79-8-98-107-65,25-18-26-99-83
5080,4898025525,Radiant,8-121-106-98-107,42-17-79-88-99
5081,4904492114,Dire,68-52-19-106-42,54-46-96-25-112
5082,4901835876,Radiant,79-106-42-97-99,8-85-11-96-27
5083,4932234465,Radiant,16-34-68-102-121,57-65-106-97-1
5084,4906341647,Dire,15-25-16-71-9,111-39-86-29-54
5085,4903539080,Radiant,16-121-25-47-8,42-129-37-68-113
5086,4906660546,Radiant,75-76-27-19-54,93-3-15-79-96
5087,4934167117,Dire,119-49-18-27-97,13-50-62-89-102
5088,4900334115,Dire,76-97-41-79-71,111-106-74-7-53
5089,4934937298,Dire,57-66-7-10-80,2-39-86-93-68
5090,4898239550,Radiant,10-66-23-96-86,30-25-95-107-57
5091,4930764311,Radiant,93-111-23-52-42,37-25-28-1-106
5092,4896782830,Radiant,91-19-72-79-129,55-71-37-18-11
5093,4913743917,Radiant,18-39-38-27-66,37-7-65-93-52
5094,4913940865,Dire,17-25-62-18-13,49-33-95-26-29
5095,4879772920,Dire,5-41-57-68-52,23-10-16-19-111
5096,4893194768,Dire,68-106-18-71-13,111-23-99-91-72
5097,4929639773,Dire,25-17-5-16-42,18-75-106-71-86
5098,4915550242,Dire,25-50-18-83-121,57-86-52-2-89
5099,4937860054,Dire,19-84-25-15-93,97-38-44-5-43
5100,4915802544,Dire,21-129-37-54-19,41-74-96-86-3
5101,4915911409,Dire,121-18-98-27-23,96-83-106-70-30
5102,4929276885,Dire,21-33-30-96-109,52-91-86-72-60
5103,4892302760,Radiant,54-76-120-121-107,94-112-52-42-16
5104,4929082336,Radiant,27-64-54-70-74,8-86-129-13-20
5105,4916589383,Dire,86-17-96-52-68,7-79-33-23-10
5106,4938495686,Dire,57-23-5-38-93,84-47-96-8-79
5107,4916983282,Dire,37-15-86-96-93,20-4-11-19-119
5108,4938696818,Radiant,113-87-96-36-79,84-76-58-86-52
5109,4890640926,Radiant,75-76-88-54-58,65-99-10-59-16
5110,4890256608,Dire,64-65-97-39-8,68-67-50-71-2
5111,4889722230,Radiant,75-42-7-94-71,121-79-23-129-95
5112,4918805435,Radiant,129-10-45-79-102,86-8-7-96-52
5113,4879083796,Dire,2-25-83-18-86,121-65-16-8-107
5114,4921940970,Radiant,96-18-76-86-87,17-33-95-30-98
5115,4922154678,Radiant,37-74-65-100-1,42-33-43-86-68
5116,4922212330,Dire,23-57-88-18-27,30-28-52-95-106
5117,4927545339,Radiant,107-23-40-68-106,18-121-11-58-88
5118,4922778237,Dire,79-109-50-58-14,68-34-119-96-8
5119,4927244839,Radiant,71-15-70-106-27,58-7-52-8-121
5120,4887369350,Radiant,65-112-35-18-100,37-76-15-69-121
5121,4924718110,Radiant,21-84-68-61-14,77-76-86-96-31
5122,4885120964,Dire,27-54-60-34-85,114-100-74-99-64
5123,4887900775,Dire,19-31-71-114-23,33-16-84-36-18
5124,4898232628,Radiant,73-106-68-86-129,111-2-42-79-43
5125,4897632737,Radiant,68-119-120-18-98,106-42-38-129-64
5126,4906472860,Radiant,129-87-8-33-106,25-42-114-112-27
5127,4914539397,Dire,106-86-8-38-121,16-18-34-107-79
5128,4893895177,Dire,25-121-8-36-96,57-2-86-23-93
5129,4896124402,Radiant,23-96-121-8-37,18-68-16-25-21
5130,4930491688,Dire,112-121-106-16-113,13-103-58-43-6
5131,4896063153,Radiant,23-98-71-18-27,19-79-95-106-16
5132,4936555257,Radiant,5-88-40-93-69,121-61-119-38-106
5133,5028126189,Dire,7-46-86-84-10,52-83-23-41-74
5134,5036587186,Dire,45-72-19-102-38,9-16-103-52-99
5135,5036731980,Radiant,52-106-16-23-86,121-102-46-7-36
5136,5036926416,Dire,29-114-8-107-90,33-106-104-79-93
5137,5025426258,Radiant,54-3-23-9-7,49-79-19-21-89
5138,5037886059,Dire,84-19-23-25-12,15-5-60-33-14
5139,5038652251,Radiant,64-25-23-79-10,85-76-65-19-72
5140,5039665311,Dire,37-98-13-97-44,26-49-57-112-73
5141,5020407532,Dire,106-19-1-64-16,51-21-100-82-26
5142,5018255220,Dire,42-52-46-29-64,5-100-93-9-94
5143,5042211498,Radiant,74-104-95-25-84,9-70-3-106-28
5144,5042590596,Dire,8-76-27-129-66,37-99-9-96-46
5145,5042778799,Radiant,95-83-23-25-65,37-62-86-96-46
5146,5044235928,Dire,38-74-31-72-42,52-102-13-68-41
5147,5049907530,Radiant,14-50-72-26-102,108-64-82-112-41
5148,5044595926,Dire,121-61-60-5-106,89-110-108-29-74
5149,5013683449,Dire,27-23-96-111-72,48-43-9-71-103
5150,5012886511,Dire,31-8-121-19-59,39-64-96-41-79
5151,5045179878,Dire,129-31-83-70-56,111-90-60-54-36
5152,5003241100,Radiant,53-121-86-106-46,13-17-79-120-54
5153,5046130963,Dire,79-57-25-86-18,6-106-76-9-83
5154,5009358441,Radiant,103-50-52-60-54,121-72-23-77-86
5155,5046657098,Radiant,18-86-23-29-26,54-27-74-84-99
5156,5046862981,Dire,76-57-86-18-79,25-22-16-5-89
5157,5004904686,Dire,17-52-54-28-121,87-96-95-86-106
5158,5033849278,Radiant,58-104-106-47-120,5-52-99-79-72
5159,5024230393,Dire,79-15-23-71-70,54-76-60-86-84
5160,5035630342,Radiant,112-47-64-41-2,101-1-57-20-106
5161,5044181531,Radiant,84-72-60-9-23,103-96-10-7-25
5162,5035638421,Dire,36-79-96-99-9,102-4-60-121-106
5163,5042874440,Dire,16-76-52-42-79,74-96-35-41-84
5164,5024460867,Radiant,22-84-49-102-72,111-54-25-16-9
5165,5012656136,Dire,17-54-29-26-121,8-46-2-86-68
5166,5013211076,Dire,84-9-106-60-109,86-102-23-42-114
5167,5036182349,Dire,39-42-121-99-25,68-29-36-86-93
5168,5025641872,Radiant,111-100-23-48-38,114-96-25-17-64
5169,5045046725,Dire,12-50-28-76-87,54-96-17-27-86
5170,5007054798,Radiant,82-9-93-121-84,23-72-27-129-111
5171,5025482055,Radiant,64-49-16-72-84,41-58-101-13-83
5172,5039502010,Dire,41-22-60-65-84,9-29-103-52-42
5173,5036678638,Radiant,52-74-71-60-3,100-39-106-64-72
5174,5046896465,Radiant,3-82-9-38-81,72-104-114-102-25
5175,5046548072,Radiant,129-92-16-87-89,28-75-27-106-93
5176,5043960540,Dire,3-10-7-88-44,84-53-6-90-76
5177,5040465141,Radiant,93-84-23-35-86,64-59-99-111-57
5178,5038207235,Radiant,49-25-8-3-60,64-23-84-103-72
5179,5020531200,Dire,74-68-29-8-110,84-111-58-54-106
5180,5040998671,Radiant,7-9-37-93-19,104-17-84-25-41
5181,5029225708,Radiant,66-104-93-45-121,30-52-19-112-95
5182,5040534780,Dire,52-90-26-99-98,71-66-70-34-23
5183,5013127158,Radiant,79-64-57-1-106,68-52-23-58-4
5184,5043593443,Radiant,75-86-60-89-19,65-108-93-9-38
5185,5022165154,Dire,29-26-114-73-111,75-27-19-10-7
5186,5008812528,Dire,15-119-84-10-57,20-54-68-86-61
5187,5025425080,Dire,86-18-28-39-103,90-13-83-60-93
5188,5039459800,Radiant,50-27-99-23-36,114-19-2-49-30
5189,5009866181,Dire,41-19-16-3-9,97-7-57-95-79
5190,5046738500,Radiant,81-87-26-32-54,99-96-9-23-90
5191,5008781057,Radiant,31-82-9-29-106,42-28-7-86-121
5192,5010122586,Radiant,54-75-84-7-25,102-106-33-52-79
5193,5044837386,Dire,108-50-17-48-84,82-112-8-58-27
5194,5013927716,Dire,121-106-29-5-114,73-20-66-129-86
5195,5045029728,Dire,14-129-106-45-26,75-82-2-41-31
5196,5018441801,Dire,72-5-86-129-42,44-52-3-29-25
5197,5015428620,Radiant,87-54-2-62-76,102-109-52-79-19
5198,5042670291,Radiant,90-46-33-19-12,86-23-79-54-13
5199,5045522851,Radiant,67-74-66-107-98,17-18-2-64-9
5200,5046761467,Radiant,50-19-106-120-3,5-101-114-21-14
5201,5045191517,Dire,42-102-34-75-26,21-54-84-27-25
5202,5049772757,Radiant,43-21-54-111-79,14-39-112-2-63
5203,5046181774,Dire,75-54-13-21-14,93-39-2-97-111
5204,5026970620,Radiant,57-52-66-84-42,97-98-44-106-31
5205,5034150683,Dire,98-2-101-79-42,85-29-13-100-81
5206,5046953475,Dire,27-6-113-91-99,28-47-107-54-111
5207,5046822899,Dire,19-74-30-32-54,102-25-89-5-7
5208,5013806238,Radiant,30-42-46-27-7,19-37-52-16-18
5209,5034340697,Dire,16-79-42-39-25,50-96-8-26-34
5210,5016835668,Dire,31-41-16-9-74,7-61-23-103-5
5211,5042359499,Radiant,86-78-50-95-45,52-72-10-7-85
5212,5049746073,Dire,94-28-106-50-102,86-85-120-96-12
5213,5035178173,Radiant,64-47-9-41-2,25-35-29-20-42
5214,5014642385,Dire,84-64-34-38-41,85-72-29-86-6
5215,5034152348,Radiant,86-1-102-19-104,16-111-21-84-8
