hero,opponent,hero_wins,games_played,win_rate
112,80,6,17,0.353
112,81,7,8,0.875
112,82,4,7,0.571
112,83,31,48,0.646
112,84,33,60,0.55
112,85,18,34,0.529
112,86,96,181,0.53
112,87,42,87,0.483
112,88,17,29,0.586
112,89,11,22,0.5
112,90,20,52,0.385
112,91,29,54,0.537
112,92,4,8,0.5
112,93,37,66,0.561
112,94,7,9,0.778
112,95,29,58,0.5
112,96,29,54,0.537
112,97,40,87,0.46
112,98,25,55,0.455
112,99,22,34,0.647
112,100,30,52,0.577
112,101,28,50,0.56
112,102,24,50,0.48
112,103,10,19,0.526
112,104,41,77,0.532
112,105,1,2,0.5
112,106,44,85,0.518
112,107,14,28,0.5
112,108,18,27,0.667
112,109,9,21,0.429
112,110,18,47,0.383
112,111,29,53,0.547
112,113,6,11,0.545
112,114,23,44,0.523
112,119,19,39,0.487
112,120,25,49,0.51
112,121,50,89,0.562
112,126,20,53,0.377
112,128,27,55,0.491
112,129,38,66,0.576
113,1,1,2,0.5
113,2,3,10,0.3
113,3,3,8,0.375
113,4,2,3,0.667
113,5,5,13,0.385
113,6,7,12,0.583
113,7,8,15,0.533
113,8,9,18,0.5
113,9,4,12,0.333
113,10,3,10,0.3
113,11,6,14,0.429
113,12,1,3,0.333
113,13,11,18,0.611
113,14,3,4,0.75
113,15,6,14,0.429
113,16,5,6,0.833
113,17,9,15,0.6
113,18,3,9,0.333
113,19,14,23,0.609
113,20,4,8,0.5
113,21,4,8,0.5
113,22,2,5,0.4
113,23,6,13,0.462
113,25,4,10,0.4
113,26,4,7,0.571
113,27,6,9,0.667
113,28,3,13,0.231
113,29,3,5,0.6
113,30,3,5,0.6
113,31,8,16,0.5
113,32,3,4,0.75
113,33,3,4,0.75
113,34,2,2,1.0
113,35,1,1,1.0
113,36,2,5,0.4
113,37,3,6,0.5
113,38,6,9,0.667
113,39,1,5,0.2
113,40,2,4,0.5
113,41,4,10,0.4
113,42,4,8,0.5
113,43,2,8,0.25
113,44,1,4,0.25
113,45,5,8,0.625
113,46,2,7,0.286
113,47,0,2,0.0
113,48,1,2,0.5
113,49,6,11,0.545
113,50,6,8,0.75
113,51,7,12,0.583
113,52,7,20,0.35
113,53,2,4,0.5
113,54,4,13,0.308
113,55,1,4,0.25
113,57,3,8,0.375
113,58,3,9,0.333
113,59,2,2,1.0
113,61,2,4,0.5
113,62,1,3,0.333
113,63,0,1,0.0
113,64,3,6,0.5
113,65,0,6,0.0
113,66,2,6,0.333
113,67,1,3,0.333
113,68,5,10,0.5
113,69,7,13,0.538
113,70,2,4,0.5
113,71,2,5,0.4
113,72,8,16,0.5
113,73,1,5,0.2
113,74,6,9,0.667
113,75,1,1,1.0
113,76,7,21,0.333
113,77,0,2,0.0
113,79,7,20,0.35
113,80,0,1,0.0
113,81,0,2,0.0
113,82,1,3,0.333
113,83,3,9,0.333
113,84,6,19,0.316
113,85,7,12,0.583
113,86,13,28,0.464
113,87,8,10,0.8
113,88,3,13,0.231
113,89,2,5,0.4
113,90,4,9,0.444
113,91,1,1,1.0
113,92,1,1,1.0
113,93,2,6,0.333
113,94,7,8,0.875
113,95,4,16,0.25
113,96,9,15,0.6
113,97,4,6,0.667
113,98,7,9,0.778
113,99,2,5,0.4
113,100,3,7,0.429
113,101,4,5,0.8
113,102,8,14,0.571
113,103,2,5,0.4
113,104,5,16,0.312
113,105,1,1,1.0
113,106,9,17,0.529
113,107,1,6,0.167
113,108,1,2,0.5
113,109,5,8,0.625
113,110,4,15,0.267
113,111,3,13,0.231
113,112,5,11,0.455
113,114,2,8,0.25
113,119,4,5,0.8
113,120,2,5,0.4
113,121,6,14,0.429
113,126,2,4,0.5
113,128,5,6,0.833
113,129,11,17,0.647
114,1,13,24,0.542
114,2,26,58,0.448
114,3,16,42,0.381
114,4,14,28,0.5
114,5,13,34,0.382
114,6,14,27,0.519
114,7,26,60,0.433
114,8,23,53,0.434
114,9,15,46,0.326
114,10,26,50,0.52
114,11,15,33,0.455
114,12,30,56,0.536
114,13,21,44,0.477
114,14,5,10,0.5
114,15,22,44,0.5
114,16,11,29,0.379
114,17,29,56,0.518
114,18,8,10,0.8
114,19,39,67,0.582
114,20,16,32,0.5
114,21,27,41,0.659
114,22,6,9,0.667
114,23,36,84,0.429
114,25,40,77,0.519
114,26,11,17,0.647
114,27,20,28,0.714
114,28,14,27,0.519
114,29,17,34,0.5
114,30,19,32,0.594
114,31,43,82,0.524
114,32,23,32,0.719
114,33,8,25,0.32
114,34,7,10,0.7
114,35,4,7,0.571
114,36,14,24,0.583
114,37,11,23,0.478
114,38,15,35,0.429
114,39,21,52,0.404
114,40,12,20,0.6
114,41,24,42,0.571
114,42,15,35,0.429
114,43,10,23,0.435
114,44,12,18,0.667
114,45,19,30,0.633
114,46,32,70,0.457
114,47,20,28,0.714
114,48,7,20,0.35
114,49,31,57,0.544
114,50,10,27,0.37
114,51,21,47,0.447
114,52,29,55,0.527
114,53,42,64,0.656
114,54,18,50,0.36
114,55,4,11,0.364
114,56,5,12,0.417
114,57,17,26,0.654
114,58,31,61,0.508
114,59,8,16,0.5
114,60,4,17,0.235
114,61,2,5,0.4
114,62,6,13,0.462
114,63,15,33,0.455
114,64,19,32,0.594
114,65,18,41,0.439
114,66,25,49,0.51
114,67,12,23,0.522
114,68,26,49,0.531
114,69,18,31,0.581
114,70,7,19,0.368
114,71,9,22,0.409
114,72,33,54,0.611
114,73,9,17,0.529
114,74,17,39,0.436
114,75,12,18,0.667
114,76,13,33,0.394
114,77,17,34,0.5
114,78,5,10,0.5
114,79,26,63,0.413
114,80,1,8,0.125
114,81,6,10,0.6
114,82,8,17,0.471
114,83,19,37,0.514
114,84,32,60,0.533
114,85,10,25,0.4
114,86,84,164,0.512
114,87,28,49,0.571
114,88,26,59,0.441
114,89,15,23,0.652
114,90,23,49,0.469
114,91,9,17,0.529
114,92,0,4,0.0
114,93,22,44,0.5
114,94,9,17,0.529
114,95,33,61,0.541
114,96,60,95,0.632
114,97,11,25,0.44
114,98,35,83,0.422
114,99,17,32,0.531
114,100,20,46,0.435
114,101,16,29,0.552
114,102,27,42,0.643
114,103,9,15,0.6
114,104,51,89,0.573
114,105,2,3,0.667
114,106,86,166,0.518
114,107,15,26,0.577
114,108,17,35,0.486
114,109,12,24,0.5
114,110,27,53,0.509
114,111,35,59,0.593
114,112,24,39,0.615
114,113,1,4,0.25
114,119,10,23,0.435
114,120,35,60,0.583
114,121,46,87,0.529
114,126,34,66,0.515
114,128,23,55,0.418
114,129,24,49,0.49
119,1,12,18,0.667
119,2,16,28,0.571
119,3,14,29,0.483
119,4,8,15,0.533
119,5,12,27,0.444
119,6,9,16,0.562
119,7,17,32,0.531
119,8,18,40,0.45
119,9,14,31,0.452
119,10,12,22,0.545
119,11,13,27,0.481
119,12,11,29,0.379
119,13,14,29,0.483
119,14,2,3,0.667
119,15,9,28,0.321
119,16,15,34,0.441
119,17,17,24,0.708
119,18,11,16,0.688
119,19,27,48,0.562
119,20,8,23,0.348
119,21,16,18,0.889
119,22,6,11,0.545
119,23,10,29,0.345
119,25,17,36,0.472
119,26,12,19,0.632
119,27,12,17,0.706
119,28,13,25,0.52
119,29,4,14,0.286
119,30,10,18,0.556
119,31,26,50,0.52
119,32,13,25,0.52
119,33,2,6,0.333
119,34,8,13,0.615
119,35,3,5,0.6
119,36,5,12,0.417
119,37,9,18,0.5
119,38,19,28,0.679
119,39,9,24,0.375
119,40,5,8,0.625
119,41,13,34,0.382
119,42,8,12,0.667
119,43,8,18,0.444
119,44,5,6,0.833
119,45,6,17,0.353
119,46,12,26,0.462
119,47,8,20,0.4
119,48,3,7,0.429
119,49,13,21,0.619
119,50,10,21,0.476
119,51,12,31,0.387
119,52,12,38,0.316
119,53,16,26,0.615
119,54,22,44,0.5
119,55,3,9,0.333
119,56,5,8,0.625
119,57,7,18,0.389
119,58,10,24,0.417
119,59,4,7,0.571
119,60,4,10,0.4
119,61,3,8,0.375
119,62,5,10,0.5
119,63,3,6,0.5
119,64,11,23,0.478
119,65,15,29,0.517
119,66,6,12,0.5
119,67,7,10,0.7
119,68,17,32,0.531
119,69,10,17,0.588
119,70,8,16,0.5
119,71,10,17,0.588
119,72,12,33,0.364
119,73,2,8,0.25
119,74,15,28,0.536
119,75,5,11,0.455
119,76,14,28,0.5
119,77,3,15,0.2
119,78,4,7,0.571
119,79,17,41,0.415
119,80,4,6,0.667
119,81,4,9,0.444
119,82,4,9,0.444
119,83,13,24,0.542
119,84,21,32,0.656
119,85,5,14,0.357
119,86,47,103,0.456
119,87,20,31,0.645
119,88,10,21,0.476
119,89,5,14,0.357
119,90,15,34,0.441
119,91,5,12,0.417
119,92,3,6,0.5
119,93,16,31,0.516
119,94,7,13,0.538
119,95,17,31,0.548
119,96,15,30,0.5
119,97,5,17,0.294
119,98,12,24,0.5
119,99,16,26,0.615
119,100,14,33,0.424
119,101,8,13,0.615
119,102,14,30,0.467
119,103,5,12,0.417
119,104,18,42,0.429
119,105,1,2,0.5
119,106,37,74,0.5
119,107,13,25,0.52
119,108,8,10,0.8
119,109,3,7,0.429
119,110,10,22,0.455
119,111,13,30,0.433
119,112,22,42,0.524
119,113,4,8,0.5
119,114,14,28,0.5
119,120,12,30,0.4
119,121,29,64,0.453
119,126,22,38,0.579
119,128,4,21,0.19
119,129,19,39,0.487
120,1,23,38,0.605
120,2,35,61,0.574
120,3,37,79,0.468
120,4,32,68,0.471
120,5,21,46,0.457
120,6,9,16,0.562
120,7,46,102,0.451
120,8,24,51,0.471
120,9,31,62,0.5
120,10,54,95,0.568
120,11,39,78,0.5
120,12,35,71,0.493
120,13,36,85,0.424
120,14,2,6,0.333
120,15,22,49,0.449
120,16,24,40,0.6
120,17,44,86,0.512
120,18,5,20,0.25
120,19,42,81,0.519
120,20,16,37,0.432
120,21,29,49,0.592
120,22,14,27,0.519
120,23,25,53,0.472
120,25,34,62,0.548
120,26,11,22,0.5
120,27,20,34,0.588
120,28,16,46,0.348
120,29,12,28,0.429
120,30,20,28,0.714
120,31,54,99,0.545
120,32,29,71,0.408
120,33,15,32,0.469
120,34,4,9,0.444
120,35,11,18,0.611
120,36,28,45,0.622
120,37,11,15,0.733
120,38,36,78,0.462
120,39,47,101,0.465
120,40,12,26,0.462
120,41,39,72,0.542
120,42,26,42,0.619
120,43,50,84,0.595
120,44,11,21,0.524
120,45,31,63,0.492
120,46,29,70,0.414
120,47,12,30,0.4
120,48,16,24,0.667
120,49,55,87,0.632
120,50,22,40,0.55
120,51,41,93,0.441
120,52,42,84,0.5
120,53,44,113,0.389
120,54,16,44,0.364
120,55,12,22,0.545
120,56,8,19,0.421
120,57,14,31,0.452
120,58,28,50,0.56
120,59,10,14,0.714
120,60,4,19,0.211
120,61,3,4,0.75
120,62,8,21,0.381
120,63,20,38,0.526
120,64,25,38,0.658
120,65,28,57,0.491
120,66,38,67,0.567
120,67,20,32,0.625
120,68,32,65,0.492
120,69,9,25,0.36
120,70,23,37,0.622
120,71,12,21,0.571
120,72,32,49,0.653
120,73,9,20,0.45
120,74,20,45,0.444
120,75,6,18,0.333
120,76,13,36,0.361
120,77,17,36,0.472
120,78,7,20,0.35
120,79,62,110,0.564
120,80,7,16,0.438
120,81,1,5,0.2
120,82,9,9,1.0
120,83,21,52,0.404
120,84,43,83,0.518
120,85,19,27,0.704
120,86,101,209,0.483
120,87,40,73,0.548
120,88,26,54,0.481
120,89,16,30,0.533
120,90,28,63,0.444
120,91,9,21,0.429
120,92,6,6,1.0
120,93,35,66,0.53
120,94,18,27,0.667
120,95,36,74,0.486
120,96,72,115,0.626
120,97,12,32,0.375
120,98,41,66,0.621
120,99,22,41,0.537
120,100,40,76,0.526
120,101,22,46,0.478
120,102,24,52,0.462
120,103,11,19,0.579
120,104,57,93,0.613
120,105,2,4,0.5
120,106,91,175,0.52
120,107,31,69,0.449
120,108,23,36,0.639
120,109,11,27,0.407
120,110,49,90,0.544
120,111,51,94,0.543
120,112,24,59,0.407
120,113,1,6,0.167
120,114,28,68,0.412
120,119,25,45,0.556
120,121,87,161,0.54
120,126,55,104,0.529
120,128,31,54,0.574
120,129,81,138,0.587
121,1,29,66,0.439
121,2,68,120,0.567
121,3,41,98,0.418
121,4,25,51,0.49
121,5,38,91,0.418
121,6,19,35,0.543
121,7,70,164,0.427
121,8,54,114,0.474
121,9,48,120,0.4
121,10,56,122,0.459
121,11,38,105,0.362
121,12,38,75,0.507
121,13,62,124,0.5
121,14,16,22,0.727
121,15,27,62,0.435
121,16,44,97,0.454
121,17,31,88,0.352
121,18,27,53,0.509
121,19,71,146,0.486
121,20,36,81,0.444
121,21,39,73,0.534
121,22,15,35,0.429
121,23,72,144,0.5
121,25,88,157,0.561
121,26,22,46,0.478
121,27,25,62,0.403
121,28,27,76,0.355
121,29,29,58,0.5
121,30,44,79,0.557
121,31,95,192,0.495
121,32,36,81,0.444
121,33,25,49,0.51
121,34,10,22,0.455
121,35,14,27,0.519
121,36,31,62,0.5
121,37,35,65,0.538
121,38,40,125,0.32
121,39,69,149,0.463
121,40,17,44,0.386
121,41,49,101,0.485
121,42,69,120,0.575
121,43,42,112,0.375
121,44,19,34,0.559
121,45,30,76,0.395
121,46,38,100,0.38
121,47,25,47,0.532
121,48,23,49,0.469
121,49,73,140,0.521
121,50,28,70,0.4
121,51,46,113,0.407
121,52,79,167,0.473
121,53,72,161,0.447
121,54,52,138,0.377
121,55,23,37,0.622
121,56,12,30,0.4
121,57,27,66,0.409
121,58,44,85,0.518
121,59,10,19,0.526
121,60,20,52,0.385
121,61,4,10,0.4
121,62,17,37,0.459
121,63,28,53,0.528
121,64,43,96,0.448
121,65,35,88,0.398
121,66,38,97,0.392
121,67,30,48,0.625
121,68,59,102,0.578
121,69,20,34,0.588
121,70,26,64,0.406
121,71,33,60,0.55
121,72,65,132,0.492
121,73,18,54,0.333
121,74,48,108,0.444
121,75,20,38,0.526
121,76,34,72,0.472
121,77,15,64,0.234
121,78,18,34,0.529
121,79,72,187,0.385
121,80,14,28,0.5
121,81,8,22,0.364
121,82,7,17,0.412
121,83,40,91,0.44
121,84,84,151,0.556
121,85,35,73,0.479
121,86,159,349,0.456
121,87,42,94,0.447
121,88,29,69,0.42
121,89,21,45,0.467
121,90,62,160,0.388
121,91,13,47,0.277
121,92,3,9,0.333
121,93,57,136,0.419
121,94,24,44,0.545
121,95,67,130,0.515
121,96,65,154,0.422
121,97,24,52,0.462
121,98,50,96,0.521
121,99,45,89,0.506
121,100,51,130,0.392
121,101,36,71,0.507
121,102,53,107,0.495
121,103,13,35,0.371
121,104,62,124,0.5
121,105,3,8,0.375
121,106,129,304,0.424
121,107,40,79,0.506
121,108,26,54,0.481
121,109,25,51,0.49
121,110,65,151,0.43
121,111,92,172,0.535
121,112,50,94,0.532
121,113,8,15,0.533
121,114,44,84,0.524
121,119,29,60,0.483
121,120,78,162,0.481
121,126,64,136,0.471
121,128,38,103,0.369
121,129,75,159,0.472
126,1,24,49,0.49
126,2,24,38,0.632
126,3,20,59,0.339
126,4,21,39,0.538
126,5,7,22,0.318
126,6,17,26,0.654
126,7,57,108,0.528
126,8,29,49,0.592
126,9,21,44,0.477
126,10,42,75,0.56
126,11,34,83,0.41
126,12,43,69,0.623
126,13,72,138,0.522
126,14,2,3,0.667
126,15,18,40,0.45
126,16,13,24,0.542
126,17,45,74,0.608
126,18,9,14,0.643
126,19,37,73,0.507
126,20,31,68,0.456
126,21,11,19,0.579
126,22,4,9,0.444
126,23,28,55,0.509
126,25,24,41,0.585
126,26,9,21,0.429
126,27,14,25,0.56
126,28,27,49,0.551
126,29,16,25,0.64
126,30,22,37,0.595
126,31,66,121,0.545
126,32,35,77,0.455
126,33,14,22,0.636
126,34,1,2,0.5
126,35,9,12,0.75
126,36,19,41,0.463
126,37,6,12,0.5
126,38,38,86,0.442
126,39,48,96,0.5
126,40,13,26,0.5
126,41,39,68,0.574
126,42,20,36,0.556
126,43,34,73,0.466
126,44,14,25,0.56
126,45,32,70,0.457
126,46,35,83,0.422
126,47,5,11,0.455
126,48,13,29,0.448
126,49,35,88,0.398
126,50,16,30,0.533
126,51,52,108,0.481
126,52,32,56,0.571
126,53,49,119,0.412
126,54,23,52,0.442
126,55,10,26,0.385
126,56,13,27,0.481
126,57,11,22,0.5
126,58,28,54,0.519
126,59,12,21,0.571
126,60,6,10,0.6
126,61,2,4,0.5
126,62,7,14,0.5
126,63,30,46,0.652
126,64,21,47,0.447
126,65,35,81,0.432
126,66,22,58,0.379
126,67,22,36,0.611
126,68,37,63,0.587
126,69,18,32,0.562
126,70,26,56,0.464
126,71,6,19,0.316
126,72,28,53,0.528
126,73,10,25,0.4
126,74,19,28,0.679
126,75,13,21,0.619
126,76,15,29,0.517
126,77,18,42,0.429
126,78,9,11,0.818
126,79,37,63,0.587
126,80,6,12,0.5
126,81,3,6,0.5
126,82,6,23,0.261
126,83,27,48,0.562
126,84,34,59,0.576
126,85,15,21,0.714
126,86,99,198,0.5
126,87,35,59,0.593
126,88,34,81,0.42
126,89,12,22,0.545
126,90,39,73,0.534
126,91,12,25,0.48
126,92,8,13,0.615
126,93,27,52,0.519
126,94,14,30,0.467
126,95,43,85,0.506
126,96,48,82,0.585
126,97,14,32,0.438
126,98,24,55,0.436
126,99,20,34,0.588
126,100,41,86,0.477
126,101,17,30,0.567
126,102,30,53,0.566
126,103,4,6,0.667
126,104,47,97,0.485
126,105,4,5,0.8
126,106,118,242,0.488
126,107,22,49,0.449
126,108,26,38,0.684
126,109,16,27,0.593
126,110,41,84,0.488
126,111,47,95,0.495
126,112,36,63,0.571
126,113,6,7,0.857
126,114,38,60,0.633
126,119,18,40,0.45
126,120,61,107,0.57
126,121,82,138,0.594
126,128,39,81,0.481
126,129,78,145,0.538
128,1,7,20,0.35
128,2,16,38,0.421
128,3,12,29,0.414
128,4,17,36,0.472
128,5,2,11,0.182
128,6,9,17,0.529
128,7,34,56,0.607
128,8,16,36,0.444
128,9,13,27,0.481
128,10,32,70,0.457
128,11,36,55,0.655
128,12,28,60,0.467
128,13,43,104,0.413
128,14,2,4,0.5
128,15,25,66,0.379
128,16,6,9,0.667
128,17,39,58,0.672
128,18,9,13,0.692
128,19,28,51,0.549
128,20,10,31,0.323
128,21,10,16,0.625
128,22,3,3,1.0
128,23,22,44,0.5
128,25,17,29,0.586
128,26,10,13,0.769
128,27,9,18,0.5
128,28,31,58,0.534
128,29,12,21,0.571
128,30,12,15,0.8
128,31,60,113,0.531
128,32,25,53,0.472
128,33,6,11,0.545
128,34,3,6,0.5
128,35,9,15,0.6
128,36,14,42,0.333
128,37,8,11,0.727
128,38,22,55,0.4
128,39,23,67,0.343
128,40,13,19,0.684
128,41,19,43,0.442
128,42,22,45,0.489
128,43,24,53,0.453
128,44,10,16,0.625
128,45,25,40,0.625
128,46,14,44,0.318
128,47,13,21,0.619
128,48,6,9,0.667
128,49,28,56,0.5
128,50,13,21,0.619
128,51,40,92,0.435
128,52,21,45,0.467
128,53,36,64,0.562
128,54,23,46,0.5
128,55,15,30,0.5
128,56,5,10,0.5
128,57,14,25,0.56
128,58,28,46,0.609
128,59,16,28,0.571
128,60,6,8,0.75
128,61,4,9,0.444
128,62,5,12,0.417
128,63,9,16,0.562
128,64,10,20,0.5
128,65,35,73,0.479
128,66,14,31,0.452
128,67,9,19,0.474
128,68,27,53,0.509
128,69,11,21,0.524
128,70,14,28,0.5
128,71,8,16,0.5
128,72,15,33,0.455
128,73,10,14,0.714
128,74,8,19,0.421
128,75,19,29,0.655
128,76,16,31,0.516
128,77,8,24,0.333
128,78,10,15,0.667
128,79,19,54,0.352
128,80,9,17,0.529
128,81,3,4,0.75
128,82,4,12,0.333
128,83,24,35,0.686
128,84,24,37,0.649
128,85,17,28,0.607
128,86,100,182,0.549
128,87,38,73,0.521
128,88,36,91,0.396
128,89,10,22,0.455
128,90,42,82,0.512
128,91,11,21,0.524
128,92,5,7,0.714
128,93,39,62,0.629
128,94,10,23,0.435
128,95,35,62,0.565
128,96,44,77,0.571
128,97,13,24,0.542
128,98,26,50,0.52
128,99,20,31,0.645
128,100,17,39,0.436
128,101,11,21,0.524
128,102,13,30,0.433
128,103,6,10,0.6
128,104,27,56,0.482
128,105,2,4,0.5
128,106,54,107,0.505
128,107,17,29,0.586
128,108,18,41,0.439
128,109,14,30,0.467
128,110,55,141,0.39
128,111,41,81,0.506
128,112,27,62,0.435
128,113,5,6,0.833
128,114,30,49,0.612
128,119,13,23,0.565
128,120,40,75,0.533
128,121,42,93,0.452
128,126,45,102,0.441
128,129,46,102,0.451
129,1,14,32,0.438
129,2,38,70,0.543
129,3,23,60,0.383
129,4,14,25,0.56
129,5,23,47,0.489
129,6,20,45,0.444
129,7,56,117,0.479
129,8,56,113,0.496
129,9,33,68,0.485
129,10,32,70,0.457
129,11,49,95,0.516
129,12,45,89,0.506
129,13,44,93,0.473
129,14,4,10,0.4
129,15,28,61,0.459
129,16,21,43,0.488
129,17,40,87,0.46
129,18,13,19,0.684
129,19,38,76,0.5
129,20,26,56,0.464
129,21,33,44,0.75
129,22,14,20,0.7
129,23,46,90,0.511
129,25,35,87,0.402
129,26,22,35,0.629
129,27,26,40,0.65
129,28,26,63,0.413
129,29,19,32,0.594
129,30,25,46,0.543
129,31,71,134,0.53
129,32,62,126,0.492
129,33,11,29,0.379
129,34,5,10,0.5
129,35,8,13,0.615
129,36,17,33,0.515
129,37,14,27,0.519
129,38,51,104,0.49
129,39,48,109,0.44
129,40,18,33,0.545
129,41,29,64,0.453
129,42,41,69,0.594
129,43,45,90,0.5
129,44,11,20,0.55
129,45,36,68,0.529
129,46,40,99,0.404
129,47,14,27,0.519
129,48,9,25,0.36
129,49,44,91,0.484
129,50,21,40,0.525
129,51,29,84,0.345
129,52,40,81,0.494
129,53,62,126,0.492
129,54,35,83,0.422
129,55,14,30,0.467
129,56,9,21,0.429
129,57,15,30,0.5
129,58,38,62,0.613
129,59,13,22,0.591
129,60,13,26,0.5
129,61,7,10,0.7
129,62,10,24,0.417
129,63,24,51,0.471
129,64,14,34,0.412
129,65,30,76,0.395
129,66,22,54,0.407
129,67,19,34,0.559
129,68,40,78,0.513
129,69,11,23,0.478
129,70,26,56,0.464
129,71,20,37,0.541
129,72,22,43,0.512
129,73,8,19,0.421
129,74,19,41,0.463
129,75,21,35,0.6
129,76,31,58,0.534
129,77,15,40,0.375
129,78,8,11,0.727
129,79,48,100,0.48
129,80,7,25,0.28
129,81,4,5,0.8
129,82,10,23,0.435
129,83,26,54,0.481
129,84,45,79,0.57
129,85,12,25,0.48
129,86,143,259,0.552
129,87,38,90,0.422
129,88,41,82,0.5
129,89,9,29,0.31
129,90,42,81,0.519
129,91,19,31,0.613
129,92,1,10,0.1
129,93,38,68,0.559
129,94,10,17,0.588
129,95,49,90,0.544
129,96,90,175,0.514
129,97,20,37,0.541
129,98,45,95,0.474
129,99,25,40,0.625
129,100,51,101,0.505
129,101,20,33,0.606
129,102,23,50,0.46
129,103,14,20,0.7
129,104,47,97,0.485
129,105,3,8,0.375
129,106,97,189,0.513
129,107,32,55,0.582
129,108,9,32,0.281
129,109,16,32,0.5
129,110,33,87,0.379
129,111,59,120,0.492
129,112,29,60,0.483
129,113,10,14,0.714
129,114,30,66,0.455
129,119,17,38,0.447
129,120,62,125,0.496
129,121,82,162,0.506
129,126,58,121,0.479
129,128,48,107,0.449
2,1,6,13,0.462
3,1,10,19,0.526
4,1,5,17,0.294
5,1,14,25,0.56
6,1,4,10,0.4
7,1,18,37,0.486
8,1,11,27,0.407
9,1,8,20,0.4
10,1,30,59,0.508
11,1,8,16,0.5
12,1,9,17,0.529
13,1,17,38,0.447
14,1,6,9,0.667
15,1,14,22,0.636
16,1,24,60,0.4
17,1,18,46,0.391
18,1,2,11,0.182
19,1,13,31,0.419
20,1,10,15,0.667
21,1,6,14,0.429
22,1,3,12,0.25
23,1,6,24,0.25
25,1,12,36,0.333
26,1,3,10,0.3
27,1,6,14,0.429
28,1,9,15,0.6
29,1,5,13,0.385
30,1,2,14,0.143
31,1,12,31,0.387
32,1,4,8,0.5
33,1,4,6,0.667
34,1,1,3,0.333
35,1,4,7,0.571
36,1,6,13,0.462
37,1,4,12,0.333
38,1,8,18,0.444
39,1,14,31,0.452
40,1,13,18,0.722
41,1,5,26,0.192
42,1,9,32,0.281
43,1,8,25,0.32
44,1,2,12,0.167
45,1,16,26,0.615
46,1,14,24,0.583
47,1,7,17,0.412
48,1,3,9,0.333
49,1,11,22,0.5
50,1,4,12,0.333
51,1,14,40,0.35
52,1,21,46,0.457
53,1,14,30,0.467
54,1,15,29,0.517
55,1,8,32,0.25
56,1,2,3,0.667
57,1,13,22,0.591
58,1,6,16,0.375
59,1,5,9,0.556
60,1,5,7,0.714
61,1,2,5,0.4
62,1,2,4,0.5
63,1,6,11,0.545
64,1,14,29,0.483
65,1,11,16,0.688
66,1,11,15,0.733
67,1,3,16,0.188
68,1,5,40,0.125
69,1,10,19,0.526
70,1,6,12,0.5
71,1,4,11,0.364
72,1,17,28,0.607
73,1,8,14,0.571
74,1,9,17,0.529
75,1,4,7,0.571
76,1,5,13,0.385
77,1,8,11,0.727
78,1,3,11,0.273
79,1,18,28,0.643
80,1,4,6,0.667
81,1,6,9,0.667
82,1,10,13,0.769
83,1,10,17,0.588
84,1,11,36,0.306
85,1,9,16,0.562
86,1,21,50,0.42
87,1,8,26,0.308
88,1,12,22,0.545
89,1,1,9,0.111
90,1,10,24,0.417
91,1,5,12,0.417
92,1,0,2,0.0
93,1,17,35,0.486
94,1,5,14,0.357
95,1,8,18,0.444
96,1,11,23,0.478
97,1,3,6,0.5
98,1,16,22,0.727
99,1,4,11,0.364
100,1,8,20,0.4
101,1,11,28,0.393
102,1,7,27,0.259
103,1,6,9,0.667
104,1,8,25,0.32
105,1,1,1,1.0
106,1,23,62,0.371
107,1,7,15,0.467
108,1,3,7,0.429
109,1,6,17,0.353
110,1,13,31,0.419
111,1,12,26,0.462
112,1,8,27,0.296
113,1,2,7,0.286
114,1,7,17,0.412
119,1,5,12,0.417
120,1,17,30,0.567
121,1,22,53,0.415
126,1,17,38,0.447
128,1,7,20,0.35
129,1,12,30,0.4
1,2,7,14,0.5
3,2,29,56,0.518
4,2,9,23,0.391
5,2,18,29,0.621
6,2,7,19,0.368
7,2,49,86,0.57
8,2,41,72,0.569
9,2,23,45,0.511
10,2,29,60,0.483
11,2,19,33,0.576
12,2,11,26,0.423
13,2,31,59,0.525
14,2,9,19,0.474
15,2,9,24,0.375
16,2,25,55,0.455
17,2,17,32,0.531
18,2,3,9,0.333
19,2,36,72,0.5
20,2,14,28,0.5
21,2,12,20,0.6
22,2,24,34,0.706
23,2,29,65,0.446
25,2,37,87,0.425
26,2,13,25,0.52
27,2,22,32,0.688
28,2,12,19,0.632
29,2,11,21,0.524
30,2,4,14,0.286
31,2,31,67,0.463
32,2,13,21,0.619
33,2,6,13,0.462
34,2,7,14,0.5
35,2,13,20,0.65
36,2,15,24,0.625
37,2,4,12,0.333
38,2,30,47,0.638
39,2,17,36,0.472
40,2,13,25,0.52
41,2,24,55,0.436
42,2,28,48,0.583
43,2,24,37,0.649
44,2,17,26,0.654
45,2,26,40,0.65
46,2,17,37,0.459
47,2,13,29,0.448
48,2,10,16,0.625
49,2,15,32,0.469
50,2,30,48,0.625
51,2,14,29,0.483
52,2,38,62,0.613
53,2,32,47,0.681
54,2,36,58,0.621
55,2,5,9,0.556
56,2,7,9,0.778
57,2,16,32,0.5
58,2,18,34,0.529
59,2,6,13,0.462
60,2,13,22,0.591
61,2,2,6,0.333
62,2,5,12,0.417
63,2,15,29,0.517
64,2,18,30,0.6
65,2,25,44,0.568
66,2,31,49,0.633
67,2,10,23,0.435
